0	0	0
0.002739726	-0.012000639	-0.02602888
0.005479452	-0.074273829	0.015260475
0.008219178	-0.196352258	-0.120361113
0.010958904	-0.180449451	-0.116199567
0.01369863	-0.176548105	-0.080608277
0.016438356	-0.162009832	0.000605919
0.019178082	-0.107810096	0.008036334
0.021917808	-0.084991877	-0.007468501
0.024657534	-1.86E-01	0.009237152
0.02739726	-0.218323258	0.056110665
0.030136986	-0.215095768	-0.018741519
0.032876712	-0.26101072	-0.065183926
0.035616438	-0.199470363	-0.086891853
0.038356164	-0.191811913	-0.116816211
0.04109589	-0.225914373	-0.122538741
0.043835616	-0.27560596	-0.14440599
0.046575342	-0.267828154	-0.168746911
0.049315068	-0.24118178	-0.180063687
0.052054795	-0.167326899	-0.265295908
0.054794521	-0.223572284	-0.213331022
0.057534247	-0.184094279	-0.178756716
0.060273973	-0.166407856	-0.202008789
0.063013699	-0.152598997	-0.168724849
0.065753425	-0.144660703	-0.182996929
0.068493151	-0.185386995	-0.163733706
0.071232877	-0.168461115	-0.209556996
0.073972603	-0.160820549	-0.162603826
0.076712329	-0.137632668	-0.133169592
0.079452055	-0.068685041	-0.143163544
0.082191781	-0.154082229	-0.205583955
0.084931507	-0.24707446	-0.142982913
0.087671233	-0.223939286	-0.224071688
0.090410959	-0.280104415	-0.292926902
0.093150685	-0.286896636	-0.396057609
0.095890411	-0.160782091	-0.430876834
0.098630137	-0.274271146	-3.58E-01
0.101369863	-0.361694434	-0.319443478
0.104109589	-0.293311458	-0.353480282
0.106849315	-0.331970748	-0.365922872
0.109589041	-0.319288109	-0.470630554
0.112328767	-0.375074684	-0.501228256
0.115068493	-0.4231488	-0.477213929
0.117808219	-0.436410514	-0.573728983
0.120547945	-0.450712207	-0.541269002
0.123287671	-0.445579605	-0.568855831
0.126027397	-0.438846059	-0.609211417
0.128767123	-0.345327633	-0.597058156
0.131506849	-0.367551186	-0.574914357
0.134246575	-0.424219066	-0.627452894
0.136986301	-0.324488129	-0.610713667
0.139726027	-0.28049776	-0.595446581
0.142465753	-0.30835376	-0.639644434
0.145205479	-0.295498062	-0.643467827
0.147945205	-0.23739008	-0.581203821
0.150684932	-0.351486176	-0.595496882
0.153424658	-0.329176372	-0.574859708
0.156164384	-0.277313805	-0.584233643
0.15890411	-0.236629647	-0.63675865
0.161643836	-0.141183583	-0.590432242
0.164383562	-0.062717607	-0.635176566
0.167123288	-0.070836107	-0.632438143
0.169863014	-0.110554266	-0.611422493
0.17260274	-0.072799544	-0.617096911
0.175342466	0.006810281	-0.551704395
0.178082192	0.006722227	-0.490552684
0.180821918	0.023518654	-0.45283976
0.183561644	0.082762749	-0.459655257
0.18630137	0.160748044	-0.501103324
0.189041096	0.095421688	-0.491973488
0.191780822	0.036232188	-0.534171257
0.194520548	0.009667751	-0.555149981
0.197260274	-0.010658379	-0.575144834
0.2	0.026624979	-0.513362524
0.202739726	0.008367553	-0.467461576
0.205479452	-0.010234006	-0.411749578
0.208219178	0.024534825	-0.356710016
0.210958904	0.000509647	-0.314521106
0.21369863	-0.026274366	-0.319541552
0.216438356	-0.03637737	-0.297269484
0.219178082	-0.026261698	-0.298354996
0.221917808	-0.024056182	-0.280763736
0.224657534	-0.063277874	-0.246450498
0.22739726	-0.087229934	-0.256725119
0.230136986	-0.13055613	-0.173032658
0.232876712	-0.09461392	-0.175581172
0.235616438	-0.043709617	-0.182860178
0.238356164	0.008424298	-0.112408078
0.24109589	0.058778623	-0.139811012
0.243835616	0.023936508	-0.200496074
0.246575342	0.004535448	-0.235761282
0.249315068	-0.031223552	-0.166347377
0.252054795	0.075815469	-0.150819883
0.254794521	0.091052213	-0.133539649
0.257534247	0.002598885	-0.148757811
0.260273973	0.010366651	-0.186958114
0.263013699	0.043579906	-0.151265314
0.265753425	0.076776698	-0.149396188
0.268493151	0.087320081	-0.234892999
0.271232877	0.126242767	-0.242588669
0.273972603	0.136562408	-0.263984609
0.276712329	0.182011779	-0.23364986
0.279452055	0.172057574	-2.52E-01
0.282191781	0.20455049	-0.341055671
0.284931507	0.157474169	-0.363773328
0.287671233	0.111440442	-0.399487562
0.290410959	0.148202717	-0.422289741
0.293150685	0.104547455	-0.361756463
0.295890411	0.13168074	-0.348270798
0.298630137	0.062912719	-0.274115381
0.301369863	0.080404215	-0.268908917
0.304109589	0.108648153	-0.37046978
0.306849315	0.049685254	-0.381006084
0.309589041	0.082299237	-0.336878482
0.312328767	0.097226247	-0.308284736
0.315068493	0.153052497	-0.360111687
0.317808219	0.189171238	-0.336896105
0.320547945	0.207775348	-0.451437501
0.323287671	0.243645722	-0.462479193
0.326027397	0.206027199	-0.388524008
0.328767123	0.151425476	-0.332044124
0.331506849	0.124884438	-0.299150906
0.334246575	0.055746636	-0.385085897
0.336986301	0.061756818	-0.274845939
0.339726027	0.005085735	-0.355129285
0.342465753	-0.05629351	-0.313692614
0.345205479	-0.097542278	-0.333293286
0.347945205	-0.014368703	-0.262416112
0.350684932	0.075288858	-0.279684831
0.353424658	0.154121324	-0.342749653
0.356164384	0.138248338	-0.279610518
0.35890411	0.079146043	-0.291284731
0.361643836	0.083136437	-0.259106652
0.364383562	0.156336012	-0.171976539
0.367123288	0.146467943	-0.097988934
0.369863014	0.082765405	-0.130582028
0.37260274	0.08570306	-0.187607637
0.375342466	0.00512756	-0.133155435
0.378082192	0.017556565	-0.105009516
0.380821918	-0.008088087	-0.106654178
0.383561644	-0.056230261	-0.116198652
0.38630137	-0.028929803	-0.112083024
0.389041096	-0.079900063	-0.225406545
0.391780822	-0.117623141	-0.17046741
0.394520548	-0.104759584	-0.127833187
0.397260274	-0.11952617	-0.204492823
0.4	-0.143753688	-0.197974071
0.402739726	-0.155791917	-0.183280013
0.405479452	-0.281084315	-0.197605147
0.408219178	-0.38545913	-0.158343959
0.410958904	-0.426307476	-0.210564806
0.41369863	-0.466860413	-0.191157712
0.416438356	-0.452845508	-0.286326326
0.419178082	-0.426757505	-0.256758996
0.421917808	-0.344909235	-0.225538185
0.424657534	-0.319524431	-0.206538708
0.42739726	-0.281030376	-0.264825746
0.430136986	-0.309960661	-0.262731276
0.432876712	-0.331651279	-0.205760627
0.435616438	-0.410235448	-0.269470954
0.438356164	-0.462558151	-0.292348953
0.44109589	-0.473699167	-0.273283993
0.443835616	-0.501998254	-0.214738109
0.446575342	-0.547331301	-0.240327544
0.449315068	-0.52605014	-0.242746193
0.452054795	-0.532180617	-0.293913847
0.454794521	-0.436257143	-0.39187775
0.457534247	-0.497450196	-0.388303548
0.460273973	-0.506302659	-0.388982859
0.463013699	-0.539493704	-0.346596399
0.465753425	-0.495178599	-0.347851242
0.468493151	-0.488554954	-0.299222783
0.471232877	-0.486245601	-0.390341985
0.473972603	-0.456944239	-0.414901218
0.476712329	-0.443979871	-0.509410913
0.479452055	-0.490604473	-0.542745778
0.482191781	-0.522395099	-0.601416228
0.484931507	-0.470829619	-0.591904525
0.487671233	-0.538991722	-0.580663485
0.490410959	-0.532672187	-0.576909099
0.493150685	-0.544889586	-0.553662431
0.495890411	-0.596149837	-0.583225379
0.498630137	-0.655766049	-0.630507169
0.501369863	-0.630423146	-0.662302997
0.504109589	-0.548732463	-0.747170182
0.506849315	-0.48099863	-0.665454099
0.509589041	-0.449124771	-0.593944636
0.512328767	-0.450589318	-0.66814613
0.515068493	-0.429195946	-0.665089276
0.517808219	-0.49689455	-0.679751606
0.520547945	-0.451878796	-0.633236334
0.523287671	-0.475470678	-0.610031822
0.526027397	-0.430538162	-0.621542005
0.528767123	-0.423508142	-0.56880208
0.531506849	-0.376716447	-0.492475815
0.534246575	-0.323809575	-4.28E-01
0.536986301	-0.287732664	-0.422188823
0.539726027	-0.260550054	-0.40286086
